condition,species,subject,recording,base_lr,adapter_warmup_steps,source,cell_id,run_id,run_name,state,test_supported_f1,best_val_supported_f1,analysis_eligible,analysis_error,stable_step,censored
transfer_uniform,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,d8c08ccc,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.5862289667129517,0.7147055864334106,True,,4139.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,3d0fed87,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.3591398596763611,0.8394893407821655,True,,1359.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,abebd21e,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.4858815371990204,0.7478281259536743,True,,4070.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,9f92fcd4,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.4454604387283325,0.8993867039680481,True,,1839.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-03_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,f8fb8a36,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-03_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.3672746419906616,0.8157275915145874,True,,1759.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,b6124580,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.5121440291404724,0.777349591255188,True,,3656.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,045aee84,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.5466243624687195,0.7648929357528687,True,,5450.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,f49f4208,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.4649397134780884,0.7335537672042847,True,,4622.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,2d38b583,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.5161292552947998,0.7728668451309204,True,,6761.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,067929db,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.5182838439941406,0.7816568613052368,True,,4139.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,2ca9344a,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.5643869042396545,0.7961783409118652,True,,8693.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,e27095b6,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.5694427490234375,0.7579644918441772,True,,5105.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,024dc70f,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.5082616806030273,0.7360455989837646,True,,8348.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,bc7fd9b7,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.557060718536377,0.7519190311431885,True,,5381.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,61278ed9,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.4061794579029083,0.5468062162399292,True,,3695.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,e28fd584,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.3620101809501648,0.5960386991500854,True,,8854.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,84c61641,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.3670707941055298,0.6768760085105896,True,,5774.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-04_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,34f25d77,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-04_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.5452507734298706,0.7475026249885559,True,,5174.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,801afb84,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.35751721262931824,0.6348209381103516,True,,4465.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,18f4ffed,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.36957788467407227,0.6366854310035706,True,,4311.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,8524a1c7,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p003__f1__t42,finished,0.40029504895210266,0.6778386235237122,True,,4080.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,a957f3b9,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.35422706604003906,0.5684595704078674,True,,4311.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,4430d9c2,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.385319709777832,0.7195525169372559,True,,2386.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,fbd65ea7,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.4577531218528747,0.6889230608940125,True,,2386.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,cb8aeaac,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0003__f1__t42,finished,0.4156602621078491,0.4389955401420593,True,,11241.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,8f1505e1,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0015__f1__t42,finished,0.27781689167022705,0.48312878608703613,True,,3065.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,d6546ab4,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p0015__f1__t42,finished,0.37308311462402344,0.6441583037376404,True,,4311.0,False
transfer_adapter_warmup_discriminative,monkeys,sub-01,sub-01_ses-07_task-AcousStim_acq-RH_desc-raw,0.003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,28f41b34,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-07_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_discriminative__lr0p003__f1__t42,finished,0.4235237240791321,0.744727611541748,True,,3772.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,69175a1e,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p0003__f1__t42,finished,0.3152245879173279,0.47125405073165894,True,,2408.0,False
transfer_uniform,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,3fe55b85,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_uniform__lr0p003__f1__t42,finished,0.32524412870407104,0.5193275809288025,True,,1240.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.0015,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,b8f780fd,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0015__f1__t42,finished,0.3164176046848297,0.49896109104156494,True,,3284.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,c32445aa,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p003__f1__t42,finished,0.31473052501678467,0.4962151050567627,True,,2408.0,False
transfer_discriminative,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.0003,0,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,f314ea52,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_discriminative__lr0p0003__f1__t42,finished,0.2441504597663879,0.4061475694179535,True,,2846.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.0003,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,c14fcf33,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0003__f1__t42,finished,0.32191354036331177,0.483280748128891,True,,3284.0,False
transfer_adapter_warmup_uniform,monkeys,sub-01,sub-01_ses-08_task-AcousStim_acq-RH_desc-raw,0.0015,500,pretrained,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,06e54d70,phase4d-transfer-lr-warmup__monkeys__sub-01_ses-08_task-AcousStim_acq-RH_desc-raw__fullpool-monkeys-sub-01-sel42-model42-step500__transfer_adapter_warmup_uniform__lr0p0015__f1__t42,finished,0.2981739640235901,0.4730799198150635,True,,1386.0,False
